,ci_rsfse,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfse,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
882,0.652904821,0.64499382,0.513473424,0.601929738,0.653313551,,0.011241711,0.021614549,0.011682468,0.010531138,0.012968714
883,0.728040973,0.684763124,0.578745198,0.711834016,0.729321383,,0.009307089,0.018441687,0.011205245,0.012728829,0.009825042
884,0.640969163,0.643661282,0.576603035,0.597892673,0.638277044,,0.011399073,0.019836345,0.01312099,0.011834749,0.012202881
885,0.69665272,0.686976987,0.582374477,0.631441276,0.694742349,,0.009662557,0.017516398,0.010358531,0.007900497,0.010389384
886,0.639691715,0.643063584,0.601637765,0.597781529,0.652697495,,0.008171474,0.014996286,0.008947428,0.009413286,0.008893296
887,0.651243648,0.663546403,0.541321209,0.632762313,0.656592672,,0.009656998,0.016098311,0.010627581,0.007114741,0.010166644
888,0.72335089,0.695008779,0.565337346,0.660561967,0.725037632,,0.008356043,0.014781457,0.008749631,0.010586267,0.008546714
889,0.688174566,0.638432661,0.48991084,0.605275553,0.695213515,,0.007872403,0.01560917,0.008911467,0.009390873,0.007815155
890,0.735399285,0.688200238,0.489392133,0.63156638,0.741835518,,0.011547852,0.020306641,0.014418858,0.010096559,0.010796477
891,0.694800105,0.681473739,0.566501176,0.639202309,0.696629213,,0.009149032,0.016305703,0.010473911,0.013025101,0.009522877
892,0.675218341,0.658296943,0.58760917,0.633305989,0.679858079,,0.010008045,0.018047505,0.010846664,0.013623139,0.010501213
893,0.683026585,0.683793456,0.581288344,0.608595549,0.675613497,,0.009490513,0.018618483,0.008795404,0.008818188,0.011302998
894,0.656333511,0.65232496,0.561998931,0.615713522,0.638428648,,0.008780482,0.015351902,0.009381832,0.009855978,0.009420982
895,0.63003663,0.637606838,0.553846154,0.601123596,0.658119658,,0.01002522,0.016534206,0.009133502,0.009520339,0.010766199
896,0.675416572,0.658981968,0.512211824,0.606310014,0.674731796,,0.008797871,0.017909776,0.010185996,0.009831711,0.008622356
897,0.710593654,0.689611054,0.582395087,0.652987946,0.70035824,,0.007654175,0.013874611,0.009785089,0.009193483,0.008044123
898,0.730243772,0.684168229,0.570854541,0.6722103,0.714438789,,0.007841219,0.013595395,0.008787153,0.009435037,0.008164138
899,0.691127098,0.666426859,0.598561151,0.646437995,0.691606715,,0.010809785,0.018544893,0.011388275,0.010377541,0.011743152
900,0.718393654,0.707238473,0.578582053,0.678075397,0.716162618,,0.007812161,0.015494299,0.009739954,0.009468772,0.007988105
901,0.669699727,0.650818926,0.541856233,0.61831018,0.669472247,,0.009519259,0.017818491,0.010630602,0.00836523,0.010575089
902,0.700918342,0.680565897,0.522958551,0.647526721,0.691983122,,0.007091996,0.013531335,0.008827907,0.010111965,0.007491313
903,0.687436159,0.66215526,0.577630235,0.649718958,0.674157303,,0.008847663,0.015516664,0.010279566,0.00878556,0.009460572
904,0.692002971,0.637286457,0.53156722,0.598513011,0.689031939,,0.007334097,0.012934524,0.008806954,0.009655154,0.007528146
905,0.675780305,0.655456085,0.563029277,0.631171346,0.662714735,,0.009297187,0.016609063,0.009983384,0.008166592,0.009797617
906,0.664646465,0.653282828,0.53510101,0.613107287,0.660772922,,0.012946368,0.022758558,0.013220535,0.011804208,0.014406356
907,0.658290277,0.638093001,0.575152654,0.61212976,0.653276956,,0.009165708,0.015858081,0.009122826,0.009560419,0.009974582
908,0.658317121,0.631566148,0.538667315,0.599659284,0.667315175,,0.00989253,0.017386359,0.010223246,0.009581856,0.010934544
909,0.613886754,0.613630541,0.516013323,0.57893388,0.639764284,,0.008697143,0.014796857,0.009664872,0.009726973,0.008843979
910,0.674340258,0.67714767,0.554463784,0.620951845,0.663952835,,0.007295562,0.014071755,0.007982615,0.009823873,0.007903493
911,0.666009852,0.635221675,0.549507389,0.642681124,0.67364532,,0.009079019,0.014970277,0.010209446,0.00927471,0.009909564
912,0.7290663,0.70176646,0.612066988,0.678825419,0.73198715,,0.008026898,0.015506996,0.009763006,0.009500106,0.008193381
913,0.639215686,0.638292964,0.502883506,0.545748614,0.633448674,,0.010326905,0.017601833,0.011016798,0.00736047,0.011289553
914,0.678943358,0.668529337,0.52984506,0.597809475,0.685213415,,0.007737961,0.014455344,0.008490183,0.009839164,0.007902505
915,0.654311251,0.669821241,0.585173502,0.620126449,0.671135647,,0.010326781,0.017789977,0.009998052,0.007803987,0.011230408
916,0.669287212,0.635744235,0.549790356,0.630068457,0.663171691,,0.00994701,0.019234387,0.011828218,0.010491335,0.010553316
917,0.644487751,0.647828508,0.549554566,0.613299804,0.64532294,,0.01131078,0.021030525,0.013099766,0.017227042,0.012814043
918,0.651098208,0.627366827,0.528906842,0.607025524,0.657914668,,0.008681222,0.015286548,0.009224833,0.009889914,0.009024271
919,0.636112506,0.659718734,0.460321447,0.623366834,0.672192916,,0.008617935,0.015893811,0.009524233,0.009104257,0.008976407
920,0.702180513,0.646425614,0.56058515,0.639027087,0.692243997,,0.007082959,0.012695307,0.007987522,0.010448564,0.007494671
921,0.677221404,0.687039764,0.569710358,0.641783691,0.69260987,,0.010054783,0.01738038,0.011523692,0.011487773,0.010638932
922,0.687325905,0.651346332,0.533194058,0.595863351,0.690503831,,0.00857483,0.015105997,0.009679843,0.007491583,0.008942334
923,0.683383407,0.675756875,0.508666513,0.611201111,0.684770049,,0.008902776,0.014609739,0.010581284,0.009176876,0.008997446
924,0.664016958,0.68309486,0.508214096,0.605144524,0.67399947,,0.009782522,0.015447485,0.009949725,0.010017921,0.010304081
925,0.687485753,0.674264873,0.519717347,0.613382051,0.678066575,,0.008491216,0.016459793,0.010022693,0.007685505,0.008872471
926,0.70114656,0.661016949,0.581006979,0.684197408,0.679461615,,0.007635197,0.013914626,0.00911288,0.00984859,0.008586319
927,0.657531038,0.65963926,0.556570625,0.631504923,0.666666667,,0.009132183,0.016579613,0.010678163,0.0074331,0.009194555
928,0.676300578,0.66675044,0.559185725,0.600805437,0.679316411,,0.009261216,0.015626525,0.009136639,0.009518052,0.010314635
929,0.69863348,0.688628599,0.555148853,0.655273438,0.698315841,,0.008892691,0.016071754,0.010794319,0.008124943,0.009161799
930,0.629603231,0.656688049,0.472321216,0.536831969,0.620337372,,0.009349389,0.015561922,0.00952161,0.009560892,0.010189484
931,0.660338101,0.618725618,0.570091027,0.591714435,0.644213264,,0.009239687,0.017623515,0.008635292,0.010152174,0.010655386
932,0.676602086,0.662692499,0.514654744,0.631866766,0.694333996,,0.010309644,0.017811423,0.011734597,0.011887123,0.010399114
933,0.72291767,0.697640828,0.551998074,0.665302191,0.730797014,,0.00959772,0.016807223,0.011705582,0.007215303,0.009764577
934,0.685461581,0.684355998,0.547816473,0.573725055,0.707849641,,0.00692122,0.012514664,0.008036272,0.011668212,0.007107484
935,0.677354203,0.660186822,0.577631911,0.592451874,0.68510101,,0.007679509,0.012745382,0.008348229,0.009711564,0.008028321
936,0.690779794,0.646395292,0.548062776,0.646452247,0.676802354,,0.008934133,0.017912163,0.010549941,0.008548725,0.00901659
937,0.672268908,0.654341737,0.517647059,0.620747821,0.683015695,,0.008680846,0.015081987,0.010428917,0.013231461,0.00875046
938,0.684305744,0.666892809,0.510402533,0.622056159,0.684008143,,0.009487203,0.016798361,0.010849186,0.007256214,0.010634745
939,0.684084244,0.695281258,0.469208211,0.652255137,0.683551053,,0.008030814,0.014410838,0.008722992,0.009827587,0.008433717
940,0.67310478,0.653307581,0.523177209,0.631897386,0.667793337,,0.011945495,0.020694462,0.014329134,0.009314022,0.01239269
941,0.697200326,0.655884751,0.515085621,0.652256661,0.690676814,,0.00667063,0.011558827,0.008184829,0.009719727,0.007076409
942,0.694493783,0.677493022,0.560771378,0.624016248,0.699568637,,0.010520934,0.018287596,0.011146887,0.013632392,0.011545587
943,0.70443476,0.69366829,0.587028967,0.652296638,0.712637785,,0.009822513,0.016477996,0.011715185,0.011211938,0.009568758
944,0.675505051,0.65,0.533333333,0.575151822,0.665824703,,0.008640221,0.01606629,0.009143162,0.009510979,0.009608174
945,0.645823274,0.615886045,0.594157412,0.594195889,0.636407533,,0.009711554,0.017299096,0.010830993,0.009139693,0.010459662
946,0.717627856,0.68171926,0.593307943,0.724156692,0.695593036,,0.007341861,0.013402403,0.00781321,0.008659277,0.00805294
947,0.688710439,0.678790742,0.558101086,0.618461538,0.710439301,,0.008983218,0.016889581,0.009243282,0.009063502,0.009237561
948,0.63686747,0.639277108,0.511807229,0.563706564,0.671084337,,0.009369704,0.017391196,0.009584028,0.009831178,0.009733169
949,0.677838577,0.670314637,0.589603283,0.607314286,0.662029647,,0.009813322,0.018652615,0.010488498,0.007629046,0.010433303
950,0.672135103,0.637153197,0.548854041,0.593621648,0.652834741,,0.008955398,0.016997603,0.008931093,0.008668068,0.009552537
951,0.705806783,0.657245632,0.612795478,0.658781178,0.673946557,,0.008695497,0.016889226,0.009916663,0.008781267,0.009590652
952,0.648623641,0.65394402,0.571131159,0.58477347,0.65640907,,0.0105815,0.02018246,0.011779674,0.012087711,0.011044276
953,0.612648221,0.620289855,0.519367589,0.554232804,0.619762846,,0.007382073,0.013293367,0.007618748,0.011386398,0.008190857
954,0.704453441,0.676366397,0.511892713,0.663459104,0.684636801,,0.007540164,0.013711401,0.008240332,0.008987337,0.008335811
955,0.723462167,0.731627654,0.574305934,0.650750341,0.724823081,,0.008030591,0.01369646,0.009550924,0.010632177,0.008288625
956,0.671620326,0.638063279,0.496883988,0.604366603,0.706784944,,0.009010919,0.016100294,0.010158067,0.008488908,0.009521691
957,0.672902338,0.665474553,0.535900963,0.644841816,0.677028886,,0.010111578,0.017153596,0.011389167,0.01019312,0.010805993
958,0.663748597,0.637485971,0.549270483,0.583915296,0.662999551,,0.008979451,0.016623285,0.00928332,0.010791919,0.00936777
959,0.765224359,0.738247863,0.588942308,0.690991713,0.758012821,,0.00751849,0.013110106,0.009470236,0.009887973,0.007493329
960,0.701385326,0.696767573,0.512827091,0.640339594,0.695997948,,0.009774405,0.017258311,0.011218358,0.011844487,0.009695317
961,0.651202263,0.627157001,0.551909477,0.598807496,0.646576118,,0.010900351,0.020176377,0.01149144,0.011826018,0.01195416
962,0.691168831,0.647012987,0.495584416,0.596983879,0.694285714,,0.009009363,0.017495288,0.00997559,0.011067144,0.00911057
963,0.657501335,0.632941805,0.568873465,0.620588235,0.648424987,,0.009348835,0.016433696,0.009765814,0.009429338,0.010271754
964,0.619084562,0.644685803,0.528575123,0.599326599,0.643134213,,0.009044527,0.016343519,0.009444679,0.009162466,0.010453131
965,0.648889961,0.631032819,0.569015444,0.613051917,0.637548263,,0.011309887,0.024296215,0.011903974,0.012136745,0.012708
966,0.665792235,0.655561385,0.506033578,0.593963255,0.672440945,,0.008193877,0.014903814,0.008981285,0.009421807,0.008843531
967,0.676765209,0.667481065,0.576838505,0.634982852,0.684583435,,0.008273931,0.015344713,0.008878072,0.015535805,0.008490034
968,0.639525692,0.635309618,0.58972332,0.583465399,0.642424242,,0.008381589,0.016860599,0.008476361,0.010361042,0.009502206
969,0.667096774,0.692129032,0.505290323,0.619478171,0.683612903,,0.008025877,0.013514249,0.00953713,0.009446884,0.008156876
970,0.627386103,0.614914737,0.516161873,0.613700025,0.641130059,,0.013125126,0.021051982,0.012746278,0.012383929,0.014284423
971,0.631700555,0.625924214,0.546210721,0.576709797,0.656192237,,0.009771586,0.017466135,0.010370124,0.009946066,0.010117814
972,0.672413793,0.643155695,0.579676071,0.645060115,0.664054336,,0.009615202,0.015718672,0.010636182,0.007746892,0.010146409
973,0.683519689,0.699076325,0.547642197,0.611192214,0.68765192,,0.008930771,0.016603176,0.009809481,0.014169307,0.009544773
974,0.666220138,0.63540969,0.56932351,0.62497208,0.65207682,,0.008453683,0.016212988,0.00966335,0.009522723,0.009476391
975,0.676625659,0.669344715,0.52749184,0.591308716,0.665076575,,0.009908398,0.017596135,0.010498077,0.008201404,0.010827488
976,0.696353262,0.677251302,0.573058794,0.632298137,0.685685934,,0.009954009,0.016477611,0.012814931,0.009349911,0.010342944
977,0.664710385,0.636131666,0.4906864,0.613101331,0.671089564,,0.00840794,0.014027422,0.009600613,0.008200556,0.008848429
978,0.696003806,0.674833492,0.535918173,0.636320305,0.698072805,,0.010211335,0.019059828,0.011296333,0.007075451,0.010967299
979,0.639327815,0.636568849,0.510659644,0.567269076,0.64785553,,0.00908894,0.015857922,0.010155136,0.008401595,0.009730969
980,0.72036018,0.699849925,0.550525263,0.664330413,0.72086043,,0.008283606,0.014615504,0.010944955,0.010753711,0.008007848
981,0.695133588,0.627146947,0.570372137,0.648293963,0.68773855,,0.010511715,0.019772527,0.011579782,0.011930152,0.010958743
982,0.654183267,0.634528552,0.541567065,0.604812834,0.660467588,,0.009415407,0.016587682,0.010339324,0.015520752,0.010008445
983,0.678087446,0.679877269,0.531321913,0.595341694,0.704347826,,0.008120559,0.016131576,0.008899384,0.00901622,0.008490598
984,0.66144047,0.64355708,0.585007349,0.616218881,0.671733268,,0.011782883,0.020618252,0.012947864,0.012126233,0.012617809
985,0.681885489,0.644619941,0.575518263,0.662055336,0.688471982,,0.009578153,0.017699297,0.011076942,0.008021762,0.009815472
986,0.643561644,0.635068493,0.479726027,0.623458482,0.642739726,,0.009053038,0.016741735,0.009296049,0.009605454,0.010386308
987,0.668127901,0.649819495,0.551315111,0.600361197,0.668816095,,0.009247431,0.017900763,0.009749168,0.008436163,0.010044157
988,0.628150736,0.58946843,0.538557524,0.56975,0.630147242,,0.010084532,0.018342519,0.010807696,0.009431463,0.010987605
989,0.702011834,0.681893491,0.582721893,0.609900521,0.707149621,,0.008621717,0.017515825,0.009672717,0.00908701,0.009538346
990,0.66686585,0.639677323,0.508813863,0.638266069,0.659994024,,0.008349949,0.015705965,0.009331896,0.009520641,0.009130352
991,0.637590602,0.6075981,0.525618595,0.588691519,0.6465,,0.008969239,0.016838882,0.010565052,0.008122211,0.008981024
992,0.678425358,0.651329243,0.531441718,0.627014582,0.673740731,,0.008534942,0.014298267,0.008668004,0.009608106,0.009073055
993,0.663152851,0.647819837,0.537374221,0.63727839,0.662194538,,0.010942477,0.02010925,0.011329985,0.00804043,0.011551343
994,0.688436042,0.659464768,0.551681807,0.621900319,0.703658237,,0.008593843,0.015389486,0.009863664,0.00907183,0.008681424
995,0.710190253,0.65076883,0.516810008,0.65198123,0.710190253,,0.008088761,0.015900114,0.009419336,0.010374137,0.008181179
996,0.663191859,0.667659469,0.567634649,0.615900621,0.674609084,,0.008451632,0.01526088,0.009330225,0.008412081,0.008971797
997,0.660883708,0.631878558,0.564651667,0.647409818,0.649769585,,0.008433552,0.015247725,0.009528545,0.00889474,0.008961671
998,0.674800797,0.661354582,0.540338645,0.60328931,0.684760956,,0.009114492,0.016185599,0.01058423,0.007842418,0.009566539
999,0.71585397,0.708450345,0.495276998,0.661644535,0.712461696,,0.009136636,0.014689847,0.010509965,0.008523043,0.009318017
1000,0.724422843,0.695504253,0.54653706,0.631412594,0.713730255,,0.009773163,0.017501666,0.010899069,0.008497996,0.010209358
